ID_CLIENT,MOIS_RDV,AGE,CSP,SEGMENT_MARCHE,SEGMENT_COMPORTEMENTAL,SEXE,ANCIENNETE_ANNEES,REGION,ENCOURS_DAV_M6,ENCOURS_DAV_M3,ENCOURS_DAV_M1,ENCOURS_DAV_M,ENCOURS_DAV_P1,ENCOURS_DAV_P3,ENCOURS_DAV_P6,ENCOURS_EPARGNE_M6,ENCOURS_EPARGNE_M3,ENCOURS_EPARGNE_M1,ENCOURS_EPARGNE_M,ENCOURS_EPARGNE_P1,ENCOURS_EPARGNE_P3,ENCOURS_EPARGNE_P6,ENCOURS_CREDIT_M6,ENCOURS_CREDIT_M3,ENCOURS_CREDIT_M1,ENCOURS_CREDIT_M,ENCOURS_CREDIT_P1,ENCOURS_CREDIT_P3,ENCOURS_CREDIT_P6,FLUX_ENTRANTS_M6,FLUX_ENTRANTS_M3,FLUX_ENTRANTS_M1,FLUX_ENTRANTS_M,FLUX_ENTRANTS_P1,FLUX_ENTRANTS_P3,FLUX_ENTRANTS_P6,NB_PRODUITS_M6,NB_PRODUITS_M3,NB_PRODUITS_M1,NB_PRODUITS_M,NB_PRODUITS_P1,NB_PRODUITS_P3,NB_PRODUITS_P6,NB_CONNEXIONS_DIGITALES_M6,NB_CONNEXIONS_DIGITALES_M3,NB_CONNEXIONS_DIGITALES_M1,NB_CONNEXIONS_DIGITALES_M,NB_CONNEXIONS_DIGITALES_P1,NB_CONNEXIONS_DIGITALES_P3,NB_CONNEXIONS_DIGITALES_P6
B000059,2025-02,33,Profession intermédiaire,Grand Public,Digital,M,6.2,Île-de-France,5730.91,6306.13,6020.59,6325.36,6031.57,6114.62,6301.65,2644.07,2580.87,2535.94,2813.75,2596.11,2783.5,3090.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2646.77,2807.51,2580.8,2716.3,2509.25,2630.68,2983.69,4.0,4.0,4.0,4.0,4.0,4.0,4.0,24.0,24.0,23.0,23.0,27.0,27.0,26.0
B000060,2025-02,32,Employé,Intermédiaire,Digital,M,17.3,Île-de-France,3479.85,3395.6,3472.67,3947.83,3293.52,3596.4,3568.49,4309.38,4392.7,4083.26,4496.93,4505.59,5108.7,4971.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2396.07,2359.8,2438.18,2294.37,2426.1,2248.11,2244.96,2.0,2.0,2.0,2.0,2.0,2.0,2.0,33.0,33.0,31.0,31.0,38.0,41.0,39.0
B000061,2025-09,38,Cadre,Grand Public,Mixte,M,9.1,Sud-Est,3231.28,3390.16,3107.16,3499.06,3411.78,3093.6,,7785.81,8425.64,8602.56,8872.83,8697.35,9375.34,,0.0,0.0,0.0,0.0,0.0,0.0,,1403.44,1509.67,1616.33,1546.3,1682.23,1523.79,,4.0,4.0,4.0,4.0,4.0,4.0,,6.0,7.0,6.0,7.0,8.0,8.0,
B000062,2025-05,33,Cadre,Intermédiaire,Digital,M,17.6,Île-de-France,6103.27,6305.26,5758.96,6630.72,6336.95,5627.82,5467.12,6555.42,6020.01,5573.85,5687.36,6155.94,5751.72,6621.0,711.65,730.15,645.11,637.32,646.13,653.77,713.55,1065.04,1024.85,1004.9,935.0,896.3,1023.97,930.83,6.0,6.0,6.0,6.0,6.0,6.0,6.0,24.0,24.0,25.0,24.0,28.0,27.0,27.0
B000063,2025-06,26,Profession intermédiaire,Grand Public,Digital,F,18.8,Sud-Ouest,948.28,900.35,1034.42,1024.38,986.32,882.04,927.88,5973.98,6178.29,6462.49,5780.96,5733.74,6740.27,6884.56,13244.49,13250.26,13130.64,14122.12,13318.63,13357.62,12099.68,860.42,857.84,959.05,939.07,904.49,875.01,893.91,6.0,7.0,6.0,6.0,6.0,6.0,6.0,22.0,23.0,24.0,23.0,28.0,27.0,25.0
B000064,2025-10,48,Employé,Grand Public,Digital,F,10.6,Nord-Ouest,2550.84,2242.92,2678.23,2504.12,2519.92,,,1316.45,1487.85,1434.0,1381.16,1338.89,,,0.0,0.0,0.0,0.0,0.0,,,4143.12,3932.07,3981.12,3950.89,3839.22,,,3.0,3.0,3.0,3.0,3.0,,,18.0,19.0,18.0,21.0,23.0,,
B000065,2025-08,48,Ouvrier,Grand Public,Mixte,M,13.7,Sud-Est,565.81,593.2,642.76,596.88,684.4,629.99,,12562.7,11840.27,12771.49,12907.73,13974.76,14327.11,,344.53,370.52,366.81,389.37,391.14,387.93,,4174.56,4702.11,4307.47,4614.69,4874.6,5082.62,,4.0,4.0,4.0,4.0,5.0,4.0,,10.0,10.0,11.0,10.0,11.0,12.0,
B000066,2025-06,65,Sans activité,Patrimonial,Agence,M,2.6,Île-de-France,9166.41,10468.54,10958.45,10518.57,10295.73,9588.05,9286.68,44396.78,51492.17,48082.55,45438.94,49023.02,53062.6,49362.46,1826.64,1845.95,1703.71,1720.46,1776.42,1710.51,1696.83,3121.38,3280.22,3231.83,3205.97,3142.74,2978.66,3337.48,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
B000067,2025-06,37,Cadre,Grand Public,Digital,F,7.2,Nord-Ouest,1536.57,1507.12,1714.78,1652.89,1798.95,1703.04,1673.93,5204.9,5781.29,5725.7,5650.16,5857.83,6563.76,6838.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878.22,813.42,819.02,847.69,893.77,927.78,827.16,6.0,6.0,6.0,6.0,6.0,6.0,6.0,25.0,27.0,26.0,27.0,31.0,32.0,33.0
B000068,2025-04,49,Profession intermédiaire,Intermédiaire,Agence,F,13.5,Sud-Ouest,3354.15,3302.31,3365.93,3179.11,3692.11,3379.7,3340.98,17767.29,16585.81,15956.19,16116.46,16415.38,18740.91,19437.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1498.6,1619.1,1539.65,1372.62,1513.75,1494.18,1549.77,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0
B000069,2025-01,49,Sans activité,Grand Public,Mixte,F,14.8,Nord-Est,1781.15,1849.23,1836.4,1933.14,1861.04,1800.14,1852.27,19289.23,20624.33,21647.8,22017.41,21993.94,20377.44,24122.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1251.76,1272.6,1398.32,1372.64,1436.13,1407.58,1527.28,4.0,5.0,5.0,5.0,5.0,6.0,5.0,12.0,14.0,15.0,15.0,16.0,18.0,17.0
B000070,2025-05,42,Ouvrier,Intermédiaire,Digital,F,18.3,Nord-Ouest,5244.37,5824.09,5530.32,5484.04,5742.07,5673.17,6289.89,2896.99,3418.58,3022.21,3071.13,3352.35,3269.96,3545.87,1122.37,1219.65,1138.48,1197.29,1202.3,1247.65,1202.61,1480.44,1699.13,1756.52,1704.97,1499.5,1640.28,1791.01,2.0,2.0,2.0,2.0,2.0,2.0,3.0,18.0,19.0,16.0,19.0,19.0,23.0,23.0
B000071,2025-03,54,Employé,Grand Public,Digital,M,10.3,Île-de-France,1307.1,1253.17,1346.96,1324.16,1298.22,1220.13,1275.78,8500.21,8399.64,8967.39,7836.11,9287.67,9652.29,8670.92,7214.96,7257.18,7163.04,6846.45,6937.12,6980.0,6721.56,1265.62,1330.26,1330.07,1322.24,1346.9,1374.23,1389.56,3.0,3.0,3.0,3.0,3.0,3.0,4.0,14.0,16.0,15.0,14.0,17.0,18.0,16.0
B000072,2025-05,54,Employé,Intermédiaire,Digital,F,8.4,Île-de-France,17036.63,16852.29,17929.13,16489.96,17543.83,17443.81,15224.1,4112.02,4131.37,4061.47,4340.57,3968.5,4376.0,4439.14,1541.16,1649.95,1569.73,1467.27,1585.82,1702.41,1755.73,2952.57,2969.15,2979.76,3178.63,3178.07,3170.55,3045.28,1.0,1.0,1.0,1.0,1.0,1.0,2.0,20.0,20.0,20.0,21.0,24.0,26.0,24.0
B000073,2025-11,49,Cadre,Patrimonial,Agence,M,9.3,Nord-Ouest,14202.86,13769.36,14671.53,14548.98,14271.71,,,33722.27,33240.54,33989.87,38021.72,37602.15,,,0.0,0.0,0.0,0.0,0.0,,,2958.05,3006.85,3435.52,3111.51,3105.0,,,3.0,3.0,3.0,3.0,3.0,,,1.0,1.0,1.0,1.0,1.0,,
B000074,2025-03,42,Retraité,Grand Public,Mixte,M,4.9,Nord-Ouest,1250.03,1219.25,1298.39,1279.76,1268.04,1275.0,1268.4,5304.11,5769.78,5549.96,5713.7,5337.54,6536.12,6300.91,318.27,319.27,321.39,370.01,382.66,378.16,367.9,4367.63,5086.3,4490.24,4599.2,4312.7,4719.4,4605.85,3.0,3.0,3.0,3.0,3.0,3.0,3.0,8.0,8.0,8.0,8.0,9.0,10.0,10.0
B000075,2025-01,41,Employé,Grand Public,Mixte,M,24.2,Île-de-France,3363.99,3323.54,3432.05,3634.11,3576.13,3080.92,3684.66,7006.46,7388.9,7265.23,7188.18,7603.29,7393.4,7818.7,0.0,,0.0,0.0,0.0,0.0,0.0,1502.14,1540.43,1756.78,1758.03,1441.72,1787.58,1600.16,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,6.0,6.0,6.0,7.0,8.0,7.0
B000076,2025-03,29,Employé,Patrimonial,Mixte,F,14.3,Sud-Ouest,13593.59,14619.16,15032.25,15910.02,15253.14,15540.1,16686.1,58413.09,54961.09,60432.76,58425.84,60375.55,72334.93,68889.17,608.29,600.96,624.54,643.57,660.47,611.15,703.63,2722.46,2946.32,2931.75,3059.13,2901.14,2936.11,2749.8,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0
B000077,2025-03,35,Employé,Grand Public,Digital,M,9.8,Centre,2780.1,2605.69,2676.87,2478.02,2711.82,2584.41,2749.58,14283.17,14790.78,14548.67,17089.24,17093.54,16592.08,16336.25,20651.93,21604.25,21847.1,22650.17,23026.72,25603.16,22706.23,2849.52,2838.37,2682.87,3061.8,2963.81,3158.74,3055.42,4.0,5.0,5.0,5.0,5.0,5.0,5.0,21.0,23.0,23.0,24.0,29.0,27.0,30.0
B000078,2025-09,38,Profession intermédiaire,Grand Public,Agence,F,4.6,Sud-Est,987.07,1008.83,1098.37,1145.74,1045.54,1025.99,,18967.94,20808.44,20864.67,20999.68,22744.0,23505.93,,0.0,0.0,0.0,0.0,0.0,0.0,,3226.69,3200.67,3368.17,3218.87,3318.09,3226.09,,3.0,3.0,3.0,3.0,3.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,
B000079,2025-06,32,Profession intermédiaire,Grand Public,Agence,M,16.9,Nord-Ouest,10202.01,9112.52,9688.24,9034.89,9341.74,9561.39,9321.02,4265.33,4610.93,4208.81,4196.61,5094.11,5128.71,4709.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1041.8,1037.98,1041.25,1084.08,1047.46,1081.41,1125.16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
B000080,2025-10,50,Ouvrier,Intermédiaire,Mixte,F,12.1,Nord-Est,6997.01,7157.99,7088.84,6555.78,7185.76,,,30088.67,30971.64,27926.45,28591.38,28202.39,,,7790.52,7782.91,8075.25,8344.82,7407.02,,,2858.83,2530.92,2852.02,2865.16,2778.84,,,5.0,5.0,5.0,5.0,5.0,,,7.0,7.0,7.0,7.0,7.0,,
B000081,2025-09,59,Employé,Patrimonial,Mixte,M,11.8,Sud-Est,4255.13,4329.84,4020.17,4862.95,3881.29,4870.44,,56319.97,58633.36,63052.74,61406.62,63825.46,66025.85,,1309.19,1345.16,1418.24,1255.19,1332.77,1399.86,,2647.07,2764.26,3137.32,3093.74,,3142.31,,4.0,4.0,4.0,4.0,4.0,4.0,,8.0,9.0,9.0,9.0,10.0,12.0,
B000082,2025-05,34,Cadre,Intermédiaire,Digital,M,9.5,Centre,3960.65,4040.63,4055.28,4256.3,4357.07,4426.27,3908.45,8171.95,8592.65,8319.37,8930.9,8625.86,9244.84,8567.48,4618.45,4403.28,4482.95,4909.15,4634.29,4478.9,4904.82,2687.84,2521.13,2236.42,2579.98,2399.38,2732.86,2653.8,4.0,4.0,4.0,4.0,5.0,4.0,4.0,17.0,19.0,17.0,17.0,19.0,18.0,20.0
B000083,2025-10,48,Profession intermédiaire,Intermédiaire,Digital,F,5.8,Sud-Ouest,3788.63,3730.87,3589.84,3912.43,3470.73,,,16522.1,16209.7,15104.03,16794.9,16201.23,,,0.0,0.0,0.0,0.0,0.0,,,2116.99,2368.69,2360.18,2242.1,2205.9,,,2.0,2.0,2.0,2.0,2.0,,,22.0,24.0,24.0,21.0,27.0,,
B000084,2025-02,33,Retraité,Grand Public,Digital,M,17.9,Nord-Ouest,2041.05,1889.1,2079.34,2107.0,2131.0,2110.66,1914.83,5726.1,6193.24,5997.38,5773.8,5892.88,6292.06,6951.2,1607.63,1836.44,1774.99,1777.31,1703.46,1800.96,1817.96,4661.13,4186.99,4765.27,4477.06,4906.79,5058.78,4433.78,3.0,3.0,3.0,3.0,3.0,3.0,4.0,19.0,20.0,18.0,18.0,21.0,22.0,24.0
B000085,2025-01,41,Profession intermédiaire,Grand Public,Mixte,M,15.0,Centre,912.28,948.51,974.36,986.48,876.81,1025.32,1061.29,26940.67,29965.83,28823.47,30304.55,32726.25,32905.73,32645.54,1452.29,1508.15,1494.64,1421.49,1571.45,1623.19,1553.29,1186.33,1332.64,1275.78,1117.33,1273.94,1220.61,1282.93,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,7.0,7.0,8.0
B000086,2025-02,37,Profession intermédiaire,Grand Public,Mixte,F,9.8,Sud-Ouest,1979.0,2221.17,2261.46,2128.94,2149.25,2179.8,2141.16,16312.63,16141.19,15754.81,14808.4,16415.61,17959.63,16879.44,5209.85,4915.59,5025.88,5042.56,5021.06,5360.98,4941.41,1168.59,1189.05,1327.95,1212.03,1172.69,1222.47,1203.91,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,10.0,10.0,10.0,12.0,11.0,13.0
B000087,2025-09,52,Employé,Grand Public,Agence,M,24.9,Île-de-France,1415.9,1431.55,1365.23,1382.53,1430.16,1235.98,,6096.66,5916.49,5583.42,5839.3,5791.0,6347.49,,670.64,729.69,703.28,681.96,664.81,676.82,,1343.28,1291.73,1347.51,1367.31,1316.19,1312.19,,3.0,3.0,3.0,3.0,3.0,3.0,,2.0,2.0,2.0,2.0,2.0,2.0,
B000088,2025-05,37,Retraité,Grand Public,Digital,M,10.0,Nord-Ouest,1695.13,1675.89,1664.1,1802.39,1611.31,1597.42,1680.9,4369.36,4353.08,4664.57,4506.14,5050.84,4766.65,5028.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680.37,1710.72,1685.39,1802.88,1865.9,1630.34,1923.42,4.0,4.0,4.0,4.0,4.0,5.0,4.0,26.0,27.0,28.0,26.0,29.0,34.0,37.0
B000089,2025-02,57,Employé,Intermédiaire,Digital,F,11.2,Sud-Ouest,5720.89,5887.04,6751.59,5979.93,5936.12,5280.18,6525.22,42310.82,38755.84,42538.2,45698.23,43025.32,46904.44,42614.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2676.8,2753.99,2718.87,2785.07,2702.23,2838.49,2666.7,4.0,4.0,4.0,4.0,4.0,4.0,4.0,23.0,26.0,25.0,25.0,28.0,27.0,28.0
B000090,2025-06,42,Retraité,Grand Public,Digital,M,10.9,Sud-Est,1524.19,1545.67,1606.34,1616.25,1681.37,1552.75,1656.17,25916.22,28895.58,29563.13,27708.78,29390.71,30354.84,31123.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1445.47,1508.1,1492.48,1575.35,1603.38,1719.85,1633.58,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,18.0,18.0,18.0,21.0,22.0,22.0
B000091,2025-02,37,Cadre,Grand Public,Agence,M,22.1,Centre,1628.6,1788.33,1559.05,1777.68,1603.94,1702.62,1702.97,9882.91,9229.33,10164.04,10032.07,9403.61,9968.81,11303.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3032.5,3447.66,3189.27,3480.09,3414.25,3509.12,3284.39,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0
B000092,2025-09,30,Retraité,Grand Public,Mixte,F,12.7,Nord-Ouest,3546.29,3418.57,3547.93,3391.69,3363.24,3121.96,,13001.2,12865.41,12267.3,13325.99,11436.19,13247.75,,613.16,599.48,657.29,612.27,681.7,564.68,,2037.73,2132.23,2020.7,2157.67,1976.84,1958.72,,5.0,5.0,5.0,5.0,5.0,5.0,,10.0,10.0,10.0,10.0,11.0,12.0,
B000093,2025-05,48,Retraité,Grand Public,Mixte,M,15.3,Sud-Est,1311.26,1288.99,1366.03,1242.93,1209.87,1304.43,1224.06,29950.94,28861.17,28360.09,30666.16,33113.24,28164.51,33658.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2046.96,1973.46,1827.83,1921.5,1901.21,1750.44,1953.42,3.0,3.0,3.0,3.0,3.0,3.0,3.0,12.0,13.0,14.0,13.0,15.0,15.0,16.0
B000094,2025-04,56,Employé,Grand Public,Mixte,F,7.7,Centre,1602.73,1684.26,1736.71,1635.32,1691.1,1669.6,1595.36,6582.87,6881.83,7193.02,7023.17,7317.01,8025.89,8592.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093.47,1080.51,1072.06,1061.43,1130.7,1053.06,1078.09,4.0,4.0,4.0,4.0,4.0,5.0,4.0,14.0,14.0,14.0,14.0,15.0,16.0,17.0
B000095,2025-04,48,Employé,Grand Public,Mixte,M,6.7,Sud-Est,984.2,1052.22,974.13,986.49,953.68,891.24,1067.18,8797.7,8811.66,8538.64,9594.16,10101.97,9112.82,9753.05,7978.42,9505.98,8708.92,9242.74,8351.9,8893.12,9726.67,5393.41,4956.68,4589.43,5004.94,5266.62,4687.58,4960.38,4.0,4.0,4.0,4.0,4.0,4.0,4.0,12.0,13.0,14.0,14.0,16.0,16.0,16.0
B000096,2025-08,72,Cadre,Grand Public,Digital,M,14.3,Sud-Est,1774.44,1647.34,1652.65,1558.59,1692.48,1733.59,,15852.01,14861.15,15815.21,15766.17,16793.57,15436.06,,502.81,536.28,507.57,479.11,573.11,506.82,,1965.75,2030.67,2168.85,2098.63,2064.66,2144.5,,5.0,6.0,6.0,6.0,7.0,7.0,,28.0,25.0,26.0,27.0,32.0,30.0,
B000097,2025-04,62,Employé,Grand Public,Digital,F,28.5,Sud-Est,2827.37,2880.46,3096.9,3049.15,2971.18,2701.25,2775.12,5814.19,5976.76,5577.23,5867.99,6309.26,6450.99,7049.97,7951.0,7939.95,8202.91,8522.91,8896.11,8782.51,8114.74,4597.76,4669.21,4380.06,4786.05,4904.49,5218.24,4855.25,1.0,1.0,1.0,1.0,1.0,1.0,2.0,24.0,24.0,25.0,25.0,27.0,31.0,34.0
B000098,2025-01,41,Cadre,Intermédiaire,Digital,F,10.1,Sud-Ouest,6441.64,6779.36,6282.02,6676.81,6282.32,6852.57,6041.53,75260.64,70607.05,79338.97,79251.07,69950.9,73049.96,79073.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1634.39,1625.34,1549.1,1674.6,1675.63,1754.69,1675.94,4.0,4.0,4.0,4.0,4.0,4.0,5.0,21.0,20.0,21.0,20.0,19.0,26.0,24.0
B000099,2025-02,41,Cadre,Patrimonial,Digital,F,16.1,Sud-Ouest,5621.91,5615.47,5214.61,4210.92,5007.96,4449.47,4665.96,20055.07,18550.54,19325.86,19577.25,21564.46,19739.58,21218.6,266.8,259.97,257.32,253.29,251.96,247.34,260.78,4498.43,4208.34,4072.88,3886.22,4373.85,4276.22,3940.2,3.0,3.0,3.0,3.0,3.0,3.0,4.0,26.0,25.0,26.0,25.0,31.0,33.0,29.0
B000100,2025-12,51,Sans activité,Intermédiaire,Mixte,F,9.0,Sud-Ouest,7122.7,6730.89,6591.83,6883.67,,,,14292.69,15177.71,14263.44,15782.25,,,,1066.59,1030.27,1096.24,1108.32,,,,1676.11,1632.41,1774.82,1769.52,,,,3.0,3.0,3.0,3.0,,,,7.0,8.0,8.0,7.0,,,
B000101,2025-11,35,Profession intermédiaire,Intermédiaire,Digital,F,10.7,Centre,3961.15,3928.59,4058.63,3413.95,3923.96,,,84926.26,82914.46,83393.56,84600.62,85346.66,,,0.0,0.0,0.0,0.0,0.0,,,5841.97,5325.34,5091.57,5433.52,5307.38,,,3.0,3.0,3.0,3.0,3.0,,,22.0,24.0,25.0,25.0,27.0,,
B000102,2025-09,59,Employé,Patrimonial,Mixte,M,19.8,Nord-Est,4181.35,4239.11,3950.07,4361.32,3968.33,3988.21,,5285.81,5996.04,5752.21,5017.64,5947.67,5864.63,,0.0,0.0,0.0,0.0,0.0,0.0,,5111.44,5770.26,5224.64,5421.22,5380.93,5254.66,,4.0,,4.0,4.0,4.0,4.0,,10.0,11.0,11.0,10.0,12.0,11.0,
B000103,2025-03,49,Profession intermédiaire,Grand Public,Mixte,M,23.8,Sud-Est,2755.81,2777.18,2701.8,2656.81,2793.11,2619.93,2886.7,9683.06,10158.62,11203.17,9056.57,9765.43,9855.38,9564.54,2593.4,2561.77,2507.58,2528.8,2538.35,2654.38,2518.24,2994.57,3140.29,3118.58,3038.12,3238.67,3061.12,3297.41,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,9.0,9.0,9.0,11.0,11.0,11.0
B000104,2025-12,48,Profession intermédiaire,Intermédiaire,Mixte,M,15.7,Île-de-France,11177.72,10145.09,9473.44,9963.63,,,,7528.67,7949.99,7495.59,7612.2,,,,1509.5,1555.78,1693.24,1539.45,,,,1524.59,1642.99,1617.76,1626.12,,,,1.0,1.0,1.0,1.0,,,,11.0,11.0,11.0,11.0,,,
B000105,2025-10,53,Profession intermédiaire,Grand Public,Agence,M,12.0,Nord-Est,650.53,691.73,642.41,636.95,687.48,,,7730.68,8634.83,8690.5,8263.82,8110.78,,,0.0,0.0,0.0,0.0,0.0,,,5180.2,5445.14,5465.96,5180.29,5181.29,,,1.0,1.0,1.0,1.0,1.0,,,6.0,6.0,7.0,6.0,6.0,,
B000106,2025-09,66,Profession intermédiaire,Grand Public,Digital,M,30.4,Centre,,10904.08,10657.72,12734.16,11414.11,11445.05,,2571.93,2781.95,2860.44,2711.43,3006.23,3034.65,,1148.03,1170.81,1137.46,1289.15,1182.03,1260.61,,5377.28,5527.0,5811.74,5900.87,6000.68,6000.46,,2.0,2.0,2.0,2.0,2.0,2.0,,27.0,25.0,29.0,27.0,32.0,40.0,
B000107,2025-05,47,Employé,Grand Public,Mixte,F,28.0,Nord-Ouest,1485.72,1627.83,1424.41,1708.88,1350.25,1475.53,1458.68,5100.32,5310.08,5265.42,5569.9,5603.49,5720.92,6113.93,1442.2,1587.28,1499.71,1553.9,1667.96,1511.89,1447.39,1645.33,1663.17,1765.97,1625.5,1722.13,1642.06,1696.49,2.0,2.0,2.0,2.0,2.0,2.0,2.0,17.0,19.0,18.0,19.0,20.0,21.0,21.0
B000108,2025-03,44,Sans activité,Grand Public,Digital,M,9.7,Sud-Est,818.8,751.22,691.21,684.17,721.83,749.18,723.77,7465.19,7693.52,7967.65,7358.1,8580.36,7813.88,8727.56,4699.94,4643.54,4938.55,4080.81,4335.74,4457.24,4689.78,2248.84,2145.64,2112.03,2204.88,2050.61,2127.71,2093.83,2.0,2.0,2.0,2.0,2.0,2.0,2.0,25.0,27.0,26.0,24.0,33.0,31.0,32.0
B000109,2025-02,63,Profession intermédiaire,Intermédiaire,Mixte,M,5.8,Sud-Ouest,5549.24,5443.94,5554.22,5160.74,5904.58,5445.41,5702.13,19597.78,20177.27,20571.06,21054.04,20036.14,21741.8,23596.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3299.17,3660.09,3722.49,3548.97,3662.4,3881.51,3904.36,3.0,3.0,3.0,3.0,3.0,3.0,3.0,15.0,15.0,14.0,17.0,17.0,19.0,19.0
B000110,2025-11,57,Sans activité,Grand Public,Mixte,F,12.0,Île-de-France,4404.54,4591.48,4722.07,4889.02,4666.9,,,21460.14,22092.17,20381.33,20612.41,20556.76,,,1373.88,1384.74,1328.23,1305.4,1289.12,,,695.92,812.75,776.72,800.53,787.01,,,2.0,2.0,2.0,2.0,2.0,,,11.0,10.0,11.0,12.0,13.0,,
B000111,2025-05,41,Employé,Intermédiaire,Digital,F,6.4,Île-de-France,3000.75,3139.64,3408.5,3429.82,3331.95,3198.51,3348.45,1381.65,1431.3,1306.05,1353.98,1349.18,1396.81,1518.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3694.04,3553.15,4240.48,3905.95,4053.89,3872.25,3877.13,5.0,5.0,5.0,4.0,5.0,5.0,6.0,24.0,25.0,25.0,27.0,30.0,33.0,33.0
B000112,2025-03,45,Employé,Patrimonial,Digital,M,19.7,Île-de-France,11196.02,10422.56,11249.8,11331.97,10890.84,11849.28,11653.68,27356.88,26479.46,27395.94,26795.92,25313.43,29895.59,30929.16,3818.19,3279.59,3362.39,3246.59,3772.33,3404.47,3267.39,4308.18,4612.14,4463.34,4389.1,4655.39,4906.3,5018.49,4.0,4.0,4.0,4.0,5.0,4.0,4.0,28.0,29.0,27.0,30.0,35.0,36.0,35.0
B000113,2025-04,47,Cadre,Grand Public,Mixte,F,7.1,Nord-Est,10481.69,9532.73,9669.15,9910.62,11582.31,10237.64,10810.15,7159.49,6685.25,6853.85,6948.49,6040.31,6362.4,7098.65,7957.34,7627.2,8441.85,8110.24,8150.57,8261.68,7682.58,1600.37,1493.88,1590.5,1665.86,1421.56,1604.96,1539.38,1.0,1.0,1.0,1.0,1.0,1.0,2.0,9.0,9.0,11.0,9.0,11.0,13.0,13.0
B000114,2025-07,49,Cadre,Grand Public,Mixte,F,19.9,Nord-Ouest,2800.74,2549.06,2841.44,3008.05,3049.67,2420.98,,7013.08,7535.26,7868.76,7385.11,7421.6,8232.29,,0.0,0.0,0.0,0.0,0.0,0.0,,674.28,685.59,655.07,736.12,728.33,705.59,,3.0,3.0,3.0,3.0,3.0,3.0,,10.0,10.0,10.0,10.0,12.0,12.0,
B000115,2025-02,29,Retraité,Grand Public,Mixte,F,26.2,Centre,13519.2,15995.65,15349.87,15304.61,16864.79,15383.17,16628.97,6774.75,6281.72,5940.46,6276.06,6751.8,7024.24,7490.8,228.64,261.6,260.75,283.06,286.04,281.82,289.77,2131.42,2125.11,2275.04,2261.37,2325.04,2461.92,2361.02,2.0,2.0,2.0,2.0,2.0,2.0,2.0,16.0,15.0,16.0,15.0,18.0,18.0,22.0
B000116,2025-11,26,Employé,Grand Public,Digital,M,4.9,Sud-Est,4307.39,4329.01,4447.18,4405.97,4906.34,,,2629.25,2411.25,2551.28,2680.6,2509.69,,,29071.39,29482.88,28688.72,31157.04,27165.37,,,1187.86,1132.09,1102.85,1212.24,1073.37,,,4.0,4.0,4.0,4.0,4.0,,,17.0,19.0,17.0,17.0,21.0,,
B000117,2025-10,34,Profession intermédiaire,Patrimonial,Mixte,F,4.2,Île-de-France,8565.51,7780.72,7962.74,8543.95,8037.57,,,6116.76,6049.41,6146.1,6087.73,6180.41,,,0.0,0.0,0.0,0.0,0.0,,,1109.54,1175.92,1143.59,1291.71,1277.48,,,5.0,5.0,5.0,5.0,5.0,,,7.0,,7.0,7.0,8.0,,
B000118,2025-09,33,Retraité,Intermédiaire,Mixte,F,6.9,Sud-Ouest,4483.3,4387.83,4364.19,4135.11,4143.8,4163.8,,13923.22,15238.44,14472.84,14240.6,15996.61,16246.7,,0.0,0.0,0.0,0.0,0.0,0.0,,2610.05,2842.92,2551.55,2644.11,2501.08,2705.6,,3.0,3.0,3.0,3.0,3.0,3.0,,13.0,13.0,14.0,13.0,15.0,16.0,
