ID_CLIENT,MOIS_RDV,AGE,CSP,SEGMENT_MARCHE,SEGMENT_COMPORTEMENTAL,SEXE,ANCIENNETE_ANNEES,REGION,ENCOURS_DAV_M6,ENCOURS_DAV_M3,ENCOURS_DAV_M1,ENCOURS_DAV_M,ENCOURS_DAV_P1,ENCOURS_DAV_P3,ENCOURS_DAV_P6,ENCOURS_EPARGNE_M6,ENCOURS_EPARGNE_M3,ENCOURS_EPARGNE_M1,ENCOURS_EPARGNE_M,ENCOURS_EPARGNE_P1,ENCOURS_EPARGNE_P3,ENCOURS_EPARGNE_P6,ENCOURS_CREDIT_M6,ENCOURS_CREDIT_M3,ENCOURS_CREDIT_M1,ENCOURS_CREDIT_M,ENCOURS_CREDIT_P1,ENCOURS_CREDIT_P3,ENCOURS_CREDIT_P6,FLUX_ENTRANTS_M6,FLUX_ENTRANTS_M3,FLUX_ENTRANTS_M1,FLUX_ENTRANTS_M,FLUX_ENTRANTS_P1,FLUX_ENTRANTS_P3,FLUX_ENTRANTS_P6,NB_PRODUITS_M6,NB_PRODUITS_M3,NB_PRODUITS_M1,NB_PRODUITS_M,NB_PRODUITS_P1,NB_PRODUITS_P3,NB_PRODUITS_P6,NB_CONNEXIONS_DIGITALES_M6,NB_CONNEXIONS_DIGITALES_M3,NB_CONNEXIONS_DIGITALES_M1,NB_CONNEXIONS_DIGITALES_M,NB_CONNEXIONS_DIGITALES_P1,NB_CONNEXIONS_DIGITALES_P3,NB_CONNEXIONS_DIGITALES_P6
B001414,2025-09,47,Ouvrier,Grand Public,Digital,M,19.3,Centre,3986.65,4617.3,4492.35,4025.94,4814.83,4699.98,,12427.13,11077.44,10691.18,12208.37,11197.09,12338.54,,506.29,466.43,512.18,560.14,523.33,564.32,,1450.11,1381.82,1561.81,1519.8,1459.82,1501.67,,2.0,2.0,2.0,2.0,2.0,2.0,,17.0,18.0,19.0,18.0,19.0,19.0,
B002559,2025-08,69,Profession intermédiaire,Grand Public,Agence,M,9.6,Île-de-France,3940.88,4053.94,4100.8,4052.32,4401.11,4532.07,,2280.12,2213.83,2144.27,2025.4,2329.86,2118.42,,3150.24,3289.01,3121.53,3047.68,2776.64,2925.76,,2052.69,1985.18,2400.25,2237.04,1933.01,2056.28,,3.0,3.0,3.0,3.0,3.0,,,3.0,3.0,3.0,3.0,3.0,3.0,
B002445,2025-12,52,Cadre,Grand Public,Mixte,M,30.9,Nord-Ouest,13910.38,14434.98,13658.64,12776.06,,,,25913.53,25048.49,27389.16,28073.01,,,,0.0,0.0,0.0,0.0,,,,926.74,902.19,948.31,953.96,,,,2.0,2.0,2.0,2.0,,,,10.0,10.0,10.0,11.0,,,
T000061,2025-02,42,Profession intermédiaire,Grand Public,Agence,F,21.0,Nord-Ouest,477.73,458.53,487.51,465.91,506.58,498.87,527.88,17290.02,13308.93,15072.58,15437.56,15270.15,17145.24,17248.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1841.92,1989.97,1997.4,1939.15,1852.84,1921.8,2013.4,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
T000062,2025-10,63,Profession intermédiaire,Intermédiaire,Agence,M,11.0,Sud-Est,2728.16,2612.23,2520.12,2778.82,2957.12,,,16119.94,15857.96,14321.97,14715.51,14369.83,,,0.0,0.0,0.0,0.0,0.0,,,2024.05,2091.94,1832.42,1975.49,1894.63,,,3.0,3.0,3.0,3.0,3.0,,,2.0,2.0,2.0,2.0,2.0,,
T000063,2025-11,29,Employé,Grand Public,Digital,M,14.3,Nord-Ouest,1902.38,1982.66,1917.24,1934.13,1906.3,,,13569.56,13989.31,13132.2,13030.29,12893.34,,,0.0,0.0,0.0,0.0,0.0,,,1233.74,1474.4,1278.92,1490.15,1343.47,,,1.0,1.0,1.0,1.0,1.0,,,28.0,29.0,29.0,27.0,28.0,,
T000064,2025-02,20,Sans activité,Grand Public,Mixte,F,9.6,Sud-Est,904.82,956.01,855.6,949.61,944.72,830.59,1008.76,4656.82,4705.88,4740.52,4489.68,4820.29,4133.3,4785.55,6076.35,5927.67,5963.72,5995.54,5672.45,6493.55,5878.41,2041.5,1828.03,2065.07,1866.97,1871.34,2051.56,1831.09,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,12.0,11.0,13.0,12.0,12.0,13.0
T000065,2025-10,38,Profession intermédiaire,Grand Public,Agence,M,6.5,Nord-Ouest,1320.94,1478.37,1412.33,1337.95,1336.74,,,5951.94,5118.14,5621.94,5878.82,5973.41,,,25915.08,27004.59,26941.03,27616.17,25156.23,,,2315.85,2456.26,2172.98,2416.26,2509.57,,,5.0,5.0,5.0,5.0,5.0,,,5.0,5.0,5.0,5.0,5.0,,
T000066,2025-01,57,Ouvrier,Grand Public,Digital,M,10.6,Sud-Est,9597.73,9283.4,9126.74,11324.41,10430.44,9476.17,9586.15,16671.08,16688.38,16951.17,18028.66,17017.58,16850.94,19564.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.13,991.2,1085.33,1029.05,1192.75,1146.2,1133.29,5.0,4.0,5.0,5.0,6.0,5.0,4.0,23.0,24.0,23.0,23.0,25.0,25.0,25.0
T000067,2025-03,73,Employé,Grand Public,Digital,M,9.5,Nord-Ouest,6122.52,6536.44,7007.64,6522.5,6106.43,6141.53,6450.61,29171.13,31209.14,31239.0,28835.55,28023.13,28940.21,30300.52,3741.51,4448.73,4193.28,3804.77,4460.98,4362.03,4246.98,1842.63,1877.89,1875.28,1798.99,1874.28,1852.75,1774.94,5.0,5.0,5.0,5.0,4.0,,6.0,24.0,26.0,27.0,26.0,26.0,26.0,26.0
T000068,2025-01,53,Profession intermédiaire,Intermédiaire,Digital,M,7.2,Île-de-France,5361.43,5630.79,5184.7,5683.81,5854.34,5789.03,5778.13,28410.38,32707.88,28862.84,29056.28,30063.82,30365.13,28463.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3080.41,2992.36,3056.95,2759.16,3158.44,3199.41,3150.21,4.0,4.0,4.0,4.0,4.0,4.0,4.0,17.0,17.0,17.0,15.0,17.0,18.0,17.0
T000069,2025-10,29,Cadre,Intermédiaire,Digital,M,13.8,Centre,1550.52,1497.85,1562.74,1527.24,1527.19,,,1302.91,,1381.88,1230.3,1312.62,,,64500.57,62105.52,66659.43,66720.66,69113.95,,,1808.95,1959.33,1800.77,1870.24,1782.96,,,7.0,6.0,6.0,6.0,6.0,,,9.0,9.0,9.0,10.0,8.0,,
T000070,2025-03,58,Sans activité,Intermédiaire,Mixte,M,11.7,Nord-Est,9836.95,9561.7,9535.9,9884.18,9621.94,9603.43,9594.94,7118.01,6445.72,6708.44,6203.51,6218.53,5970.33,6390.59,336493.43,325127.04,304897.24,345629.62,317231.14,320939.12,307161.43,1597.38,1657.75,1626.11,1567.5,1599.38,1452.59,1668.23,4.0,3.0,4.0,4.0,4.0,4.0,4.0,15.0,15.0,15.0,15.0,14.0,14.0,15.0
T000071,2025-05,51,Ouvrier,Grand Public,Agence,M,9.1,Sud-Ouest,2858.86,2919.0,2633.02,2728.7,2850.15,2695.29,2629.46,13190.1,11291.17,12644.06,13020.48,11944.46,13554.08,13173.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1619.41,1567.39,1690.4,1432.7,1495.04,1595.91,1572.16,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
T000072,2025-10,24,Employé,Patrimonial,Agence,M,12.4,Nord-Est,7228.43,7162.24,7306.75,7930.01,7238.94,,,45459.27,43639.13,48690.41,44701.71,,,,1228.67,1304.73,1388.45,1301.08,1207.97,,,3740.2,3272.26,3462.24,3631.5,3642.73,,,6.0,6.0,6.0,6.0,6.0,,,2.0,2.0,2.0,2.0,2.0,,
T000073,2025-10,46,Ouvrier,Grand Public,Digital,M,14.3,Sud-Ouest,5598.15,5614.47,5467.11,5514.44,5910.91,,,22714.94,25643.14,25055.91,27838.35,24143.62,,,0.0,0.0,0.0,0.0,0.0,,,4493.81,4858.32,4501.95,4212.22,4636.3,,,3.0,3.0,3.0,3.0,3.0,,,23.0,23.0,25.0,26.0,23.0,,
T000074,2025-04,78,Retraité,Intermédiaire,Agence,F,13.9,Centre,3889.18,3614.52,4063.16,3727.59,3889.61,3639.14,3904.29,35845.8,28501.03,35252.47,33657.23,33205.45,32841.35,33624.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3907.12,4380.43,4315.89,4412.65,4630.14,4280.84,4219.09,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
T000075,2025-04,33,Employé,Grand Public,Mixte,M,11.4,Sud-Est,2584.52,2836.89,2700.85,2731.15,2456.08,2507.81,2671.24,3957.49,3994.55,4466.76,3843.98,4128.94,4292.29,3951.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1682.15,1815.44,1826.23,1915.96,1780.16,1935.79,1827.54,4.0,4.0,4.0,4.0,4.0,4.0,4.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
T000076,2025-05,54,Employé,Grand Public,Agence,M,13.6,Centre,1442.38,1597.68,1623.54,1579.16,1528.98,1564.23,1473.42,5752.67,5665.08,5820.2,6325.38,6071.69,5333.63,5552.69,299.59,287.8,303.88,291.88,312.87,302.67,278.49,4694.21,4586.75,4124.15,4414.49,4819.72,4217.9,4290.07,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0
T000077,2025-08,21,Cadre,Grand Public,Digital,M,5.7,Île-de-France,1516.15,1487.85,1542.05,1423.1,1392.77,1564.4,,2495.61,,2630.49,2514.59,2543.6,2755.68,,0.0,0.0,0.0,0.0,0.0,0.0,,7451.65,7413.59,7582.49,7043.28,7308.92,6939.48,,2.0,2.0,2.0,2.0,2.0,2.0,,26.0,24.0,27.0,26.0,26.0,26.0,
T000078,2025-10,70,Cadre,Intermédiaire,Digital,M,55.3,Sud-Est,2022.5,2104.49,2255.66,2122.35,2142.83,,,25716.54,24113.42,25699.39,24919.35,24802.39,,,0.0,0.0,0.0,0.0,0.0,,,1054.22,1076.94,1096.13,1133.96,1117.83,,,5.0,5.0,5.0,5.0,5.0,,,23.0,23.0,24.0,23.0,25.0,,
T000079,2025-09,29,Employé,Intermédiaire,Mixte,F,17.4,Centre,4525.08,4635.04,4973.1,4750.0,4813.82,4016.04,,16074.65,16226.89,16076.87,14409.75,16859.75,16122.7,,0.0,0.0,0.0,0.0,0.0,0.0,,892.86,914.49,914.2,897.49,855.8,875.25,,4.0,4.0,4.0,4.0,4.0,4.0,,9.0,9.0,8.0,8.0,9.0,9.0,
T000080,2025-03,63,Employé,Grand Public,Digital,F,14.7,Nord-Est,1004.01,996.69,1023.98,996.18,969.45,1064.5,997.09,17725.01,15863.44,17764.37,16444.14,16502.55,16791.07,16147.07,2688.65,2780.43,2475.71,2514.72,2932.85,2419.49,2767.8,1098.47,1202.32,1105.81,1162.75,1235.94,1127.02,1231.2,3.0,3.0,3.0,3.0,3.0,3.0,3.0,30.0,31.0,33.0,29.0,33.0,30.0,32.0
T000081,2025-01,35,Employé,Grand Public,Mixte,M,12.2,Sud-Est,2522.91,2525.84,2611.46,2683.99,2524.69,2509.39,2760.84,,5214.19,5514.37,5188.88,5485.3,5865.35,6413.73,343.06,350.13,333.38,349.92,375.46,362.89,350.73,1332.83,1201.22,1302.8,1489.53,1421.34,1471.46,1502.07,4.0,4.0,4.0,4.0,4.0,4.0,4.0,8.0,9.0,9.0,8.0,9.0,10.0,10.0
T000082,2025-04,22,Sans activité,Grand Public,Agence,F,20.8,Centre,3988.53,4589.32,3922.14,4148.39,4007.56,3944.55,4879.13,3776.2,3785.11,3729.95,3807.44,3863.01,4098.83,3716.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3712.4,4089.92,3606.18,3724.84,3559.11,3542.1,3894.93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
T000083,2025-05,59,Profession intermédiaire,Grand Public,Agence,M,4.8,Nord-Ouest,5563.18,5449.62,5756.83,5147.46,5583.86,6196.39,6219.08,32474.67,33059.9,33167.1,37585.22,33387.66,34766.96,,49035.91,48533.98,,48519.78,49550.5,48907.28,,2110.03,1934.37,2390.84,2086.87,2071.19,2316.03,2312.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
T000084,2025-03,50,Cadre,Intermédiaire,Digital,M,8.3,Sud-Est,2090.26,2008.73,1867.48,2140.54,,2035.74,1888.73,2720.92,3264.07,2758.32,3010.74,3064.79,2977.16,2516.56,6109.73,6004.37,6283.24,6618.15,6304.02,6133.81,6045.45,2436.27,2332.42,2153.65,2360.54,,2300.62,2280.69,3.0,3.0,3.0,3.0,3.0,3.0,3.0,21.0,19.0,22.0,20.0,22.0,22.0,22.0
T000085,2025-04,61,Employé,Intermédiaire,Mixte,M,12.2,Île-de-France,4173.63,4088.1,4516.39,4398.3,4108.79,4331.98,4532.59,8659.87,9000.93,9762.82,9077.86,10165.59,9861.06,10483.31,5023.98,4747.34,4943.15,5463.77,5331.01,5023.39,5413.57,587.17,631.69,620.51,611.26,595.2,573.99,646.45,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10.0,11.0,10.0,10.0,10.0,10.0,9.0
T000086,2025-11,71,Retraité,Grand Public,Mixte,F,19.1,Sud-Ouest,2125.61,1916.16,2108.63,2058.0,2215.97,,,3306.07,3017.79,3046.24,2820.07,3270.98,,,6426.53,6262.99,6522.77,6148.32,5373.39,,,2963.08,2987.48,3089.03,2990.0,3005.48,,,2.0,2.0,2.0,2.0,2.0,,,11.0,12.0,10.0,11.0,12.0,,
T000087,2025-01,58,Employé,Grand Public,Mixte,M,15.3,Nord-Ouest,6094.53,5594.78,5497.61,5678.72,6000.02,5719.04,5207.96,7113.37,7588.49,8010.83,7463.05,7598.79,8201.11,7871.24,922.12,915.99,908.01,919.68,954.94,947.53,1038.98,1938.83,2404.59,2102.02,2073.32,2282.03,2185.07,2302.32,3.0,3.0,3.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,6.0,7.0,6.0,8.0
T000088,2025-08,30,Retraité,Grand Public,Agence,M,11.1,Île-de-France,3448.22,3438.23,3544.97,3337.27,3404.51,3547.8,,8671.22,9560.01,9051.38,8288.62,9341.96,10123.58,,0.0,0.0,,0.0,0.0,0.0,,2146.98,1975.13,2242.46,2217.92,2164.75,2093.07,,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,
T000089,2025-11,40,Employé,Grand Public,Digital,F,21.5,Sud-Est,2066.8,2059.6,1948.81,1899.56,1932.66,,,4880.69,5038.75,5135.38,5331.27,5264.4,,,3264.04,3487.43,,3484.25,3672.02,,,2341.11,2256.72,2463.66,2426.17,2479.37,,,4.0,4.0,4.0,4.0,4.0,,,21.0,22.0,19.0,21.0,21.0,,
T000090,2025-06,48,Cadre,Grand Public,Mixte,M,9.6,Sud-Est,356.14,359.98,388.11,346.46,385.79,389.06,374.83,9635.69,9633.54,9804.78,9625.97,8725.87,9730.02,10236.91,4021.63,4157.63,4240.99,3973.16,4305.69,4402.18,4179.17,808.46,864.39,955.14,885.9,826.39,855.55,892.02,3.0,3.0,3.0,3.0,3.0,3.0,3.0,10.0,10.0,10.0,10.0,11.0,10.0,10.0
T000091,2025-10,55,Employé,Grand Public,Digital,M,17.0,Île-de-France,707.83,672.19,680.24,598.79,686.18,,,25993.5,28432.38,29267.94,29269.93,27535.06,,,4696.26,4642.01,4627.81,4389.68,4726.85,,,2746.66,2452.47,2552.59,2567.45,2758.09,,,2.0,2.0,2.0,2.0,2.0,,,22.0,24.0,23.0,23.0,24.0,,
T000092,2025-03,36,Profession intermédiaire,Intermédiaire,Mixte,M,7.8,Sud-Ouest,724.7,679.82,761.67,673.99,697.84,799.59,771.96,768.62,,777.53,698.69,800.06,791.52,757.56,3629.86,3741.65,4000.58,3721.5,3787.4,4019.5,3927.82,3972.89,4101.99,4375.94,4764.78,4552.32,4589.71,4620.15,6.0,6.0,6.0,6.0,7.0,6.0,6.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0
T000093,2025-01,47,Employé,Grand Public,Mixte,M,8.1,Sud-Ouest,995.57,941.76,971.17,944.37,938.45,939.04,1007.96,53026.91,56345.81,53535.6,54528.32,55409.52,58109.34,57682.38,0.0,0.0,0.0,0.0,0.0,0.0,,3713.81,3707.85,4299.97,3938.9,4053.64,4237.8,4400.81,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8.0,8.0,8.0,10.0,9.0,10.0,10.0
T000094,2025-10,44,Employé,Patrimonial,Digital,F,3.2,Sud-Est,14292.76,14890.37,14955.12,14464.42,13881.82,,,55524.64,54593.75,55237.93,49828.72,51212.12,,,0.0,0.0,0.0,0.0,0.0,,,2198.24,2012.53,2217.78,2017.66,2080.7,,,3.0,3.0,3.0,3.0,3.0,,,25.0,25.0,25.0,26.0,25.0,,
T000095,2025-07,18,Ouvrier,Grand Public,Agence,F,3.0,Sud-Est,4434.86,4546.44,4288.39,4397.02,4438.23,4442.38,,9462.42,10222.86,8552.38,10037.82,9717.82,9543.8,,0.0,0.0,0.0,0.0,0.0,0.0,,4920.82,4933.39,5335.34,4998.84,4877.67,4921.02,,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,
T000096,2025-11,26,Employé,Grand Public,Agence,M,2.7,Centre,1084.55,1151.34,1088.34,988.53,1057.59,,,12493.35,12931.59,13158.23,14041.58,12757.37,,,0.0,0.0,0.0,0.0,0.0,,,981.75,,1034.53,894.77,1023.76,,,2.0,2.0,2.0,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,
T000097,2025-04,35,Retraité,Grand Public,Agence,M,37.6,Nord-Ouest,2179.79,2113.46,2146.89,2463.34,2357.6,2546.34,2413.12,26765.09,30944.69,29582.95,30786.83,30241.85,31188.12,35028.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1563.6,2039.67,2017.05,1949.63,2061.61,2164.18,2161.53,6.0,7.0,7.0,7.0,7.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T000098,2025-07,58,Retraité,Grand Public,Digital,F,26.4,Sud-Est,1131.49,1093.07,1098.59,1139.83,1167.07,1100.51,,40557.79,40832.65,39978.95,40196.66,42810.49,41425.72,,0.0,0.0,0.0,0.0,0.0,0.0,,2050.25,2251.37,2385.76,2253.68,2279.76,2308.73,,3.0,3.0,3.0,3.0,3.0,3.0,,28.0,27.0,29.0,30.0,27.0,28.0,
T000099,2025-05,63,Ouvrier,Intermédiaire,Agence,F,18.2,Nord-Est,5636.83,6375.64,5316.91,5701.88,5174.31,5139.62,5645.06,46209.83,43832.38,43163.72,42909.52,46227.8,41102.08,38829.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1653.72,1602.59,1621.65,1697.4,1546.61,1539.67,1519.18,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T000100,2025-11,60,Cadre,Intermédiaire,Digital,M,36.9,Centre,3945.28,3849.89,3864.87,4087.21,4092.12,,,23109.66,21141.74,24107.37,20975.66,24652.66,,,3302.54,3147.16,3563.73,3357.57,3626.06,,,2072.9,2201.42,2199.58,2070.91,2220.36,,,3.0,3.0,3.0,3.0,3.0,,,22.0,25.0,24.0,24.0,23.0,,
T000101,2025-10,53,Retraité,Grand Public,Digital,F,10.0,Centre,690.87,692.25,736.12,810.67,784.38,,,50564.51,50028.57,51027.17,59704.85,54905.35,,,0.0,0.0,0.0,0.0,0.0,,,1655.4,1569.7,1759.75,1801.36,1653.32,,,4.0,4.0,4.0,4.0,4.0,,,26.0,27.0,25.0,25.0,26.0,,
T000102,2025-11,54,Cadre,Intermédiaire,Digital,F,5.8,Sud-Ouest,9507.18,10382.11,9755.28,10526.71,10506.52,,,56504.89,52446.07,56372.27,55099.51,56110.51,,,3133.97,3055.2,3028.15,3146.44,3063.91,,,5246.11,4352.82,4437.01,4690.6,5242.96,,,2.0,2.0,2.0,2.0,2.0,,,23.0,24.0,22.0,22.0,21.0,,
T000103,2025-02,80,Retraité,Grand Public,Mixte,M,10.3,Île-de-France,1861.62,1994.63,1978.48,1900.02,1832.11,1817.49,1826.62,4974.66,5416.43,4836.25,5309.21,5155.47,4930.88,5028.25,8064.75,8268.92,7136.15,7922.44,8140.34,8448.21,,2406.82,2529.55,2511.73,2347.12,2481.93,2398.9,2382.6,4.0,4.0,4.0,4.0,4.0,4.0,4.0,15.0,12.0,14.0,13.0,14.0,13.0,13.0
T000104,2025-12,61,Employé,Grand Public,Agence,F,13.9,Centre,3468.42,3302.29,3510.39,3518.34,,,,38234.45,34468.66,37031.23,39440.52,,,,0.0,0.0,0.0,0.0,,,,1768.24,1887.33,1815.79,1950.38,,,,3.0,3.0,3.0,3.0,,,,1.0,1.0,1.0,1.0,,,
T000105,2025-08,37,Profession intermédiaire,Grand Public,Mixte,M,10.4,Île-de-France,2003.05,1927.81,1971.46,2071.99,,2189.62,,6593.85,6207.31,6944.07,6408.77,6076.04,6327.89,,26509.7,28495.98,22894.63,27439.78,27710.75,26122.01,,1653.79,1753.18,1530.3,1783.53,1491.77,1622.77,,4.0,4.0,4.0,4.0,4.0,4.0,,16.0,17.0,17.0,16.0,17.0,16.0,
T000106,2025-11,36,Profession intermédiaire,Grand Public,Mixte,M,2.3,Sud-Ouest,4625.69,4015.14,4649.47,4491.04,4476.36,,,4027.03,4022.03,4073.91,4514.24,4133.64,,,22376.08,21688.29,24729.02,25438.79,25675.45,,,3541.44,3650.99,3699.44,3649.99,3493.39,,,1.0,1.0,1.0,1.0,1.0,,,13.0,14.0,16.0,14.0,14.0,,
T000107,2025-03,62,Profession intermédiaire,Patrimonial,Agence,M,12.1,Nord-Est,8467.63,8143.48,8600.65,7869.12,7764.67,8846.55,8155.25,24592.98,22787.56,25070.35,23631.8,24030.27,24462.95,24376.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4561.42,4862.98,4887.44,4550.1,4617.25,4656.35,4392.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
T000108,2025-07,34,Employé,Grand Public,Digital,F,5.2,Sud-Ouest,389.61,407.59,385.01,375.4,419.57,376.9,,951.55,945.9,943.01,991.26,959.79,942.23,,250.32,276.45,249.35,277.5,265.64,249.43,,1542.54,1633.97,1487.08,1488.95,1375.02,1451.75,,3.0,3.0,3.0,3.0,3.0,3.0,,27.0,28.0,30.0,30.0,30.0,29.0,
T000109,2025-07,50,Cadre,Intermédiaire,Agence,F,7.1,Nord-Ouest,4616.4,4277.52,4879.54,4813.65,4622.43,4619.82,,5695.49,5756.17,5497.11,5715.81,5885.92,6073.18,,0.0,0.0,0.0,0.0,0.0,0.0,,2516.34,2418.83,2642.52,2613.48,2628.83,2425.92,,3.0,3.0,3.0,3.0,3.0,3.0,,2.0,2.0,2.0,2.0,2.0,2.0,
T000110,2025-11,38,Sans activité,Intermédiaire,Agence,M,13.6,Nord-Ouest,8591.48,9011.51,8977.73,9062.08,9192.71,,,23408.46,22883.84,24672.88,25117.53,24257.08,,,7171.32,7514.1,6705.94,7176.64,6804.33,,,1180.64,1232.28,1116.58,1254.71,1273.84,,,6.0,6.0,6.0,6.0,6.0,,,2.0,2.0,2.0,2.0,2.0,,
T000111,2025-10,48,Employé,Grand Public,Agence,F,8.6,Île-de-France,850.32,818.99,756.27,845.72,859.74,,,,7098.41,6875.56,6761.76,7301.09,,,60518.63,68237.6,68035.33,67878.19,62830.46,,,2211.05,2317.22,2419.12,2310.32,2519.76,,,2.0,2.0,2.0,2.0,2.0,,,5.0,6.0,6.0,6.0,6.0,,
T000112,2025-10,47,Profession intermédiaire,Grand Public,Mixte,F,12.6,Centre,2691.73,2851.08,2923.98,2834.33,2707.65,,,18144.78,18605.52,18779.44,19876.45,20117.63,,,0.0,0.0,0.0,0.0,0.0,,,698.95,838.18,722.3,724.73,729.86,,,2.0,2.0,2.0,2.0,2.0,,,9.0,9.0,10.0,10.0,10.0,,
T000113,2025-06,64,Retraité,Intermédiaire,Agence,F,24.2,Centre,4203.8,4465.05,5100.46,4737.46,4933.63,4945.14,5215.45,58291.28,63313.71,60961.86,61119.74,66664.13,61860.76,68483.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750.06,1903.2,1967.83,1870.5,1909.11,1971.38,2128.99,6.0,6.0,5.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
T000114,2025-03,66,Employé,Intermédiaire,Agence,F,18.9,Sud-Ouest,4225.32,4257.81,4480.95,4475.68,4331.53,4026.7,4693.22,6543.18,6024.91,6401.21,6762.5,6672.53,6970.37,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3008.87,2992.66,3060.84,2829.65,3332.2,3072.46,2982.49,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
T000115,2025-07,31,Retraité,Grand Public,Mixte,F,31.4,Sud-Est,1332.94,1279.32,1261.4,1144.46,1184.06,1359.87,,4204.51,3693.47,3954.96,3665.4,3926.92,3430.6,,280.75,277.89,272.23,274.98,295.3,269.76,,2696.21,2535.64,2766.21,2567.81,2760.21,2820.96,,2.0,2.0,2.0,2.0,2.0,2.0,,17.0,19.0,20.0,20.0,18.0,19.0,
T000116,2025-07,70,Retraité,Intermédiaire,Digital,F,17.9,Centre,24338.32,22399.47,22203.61,20976.66,21020.46,21072.54,,11800.71,12277.12,11382.98,12034.73,11964.64,12318.12,,14704.67,15682.55,16694.02,17343.69,15622.43,16985.04,,5749.49,5794.62,5796.4,5620.63,5969.43,6194.81,,3.0,3.0,3.0,3.0,3.0,3.0,,21.0,23.0,23.0,22.0,23.0,22.0,
T000117,2025-06,70,Employé,Grand Public,Digital,M,18.2,Sud-Est,8301.23,9330.88,9114.15,9226.41,9144.59,8993.22,9700.32,7911.55,8002.52,7875.92,8267.25,7233.76,7951.9,8040.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1848.12,1716.18,1949.7,1873.61,1872.49,2087.8,1858.71,5.0,4.0,5.0,5.0,5.0,5.0,5.0,26.0,25.0,24.0,25.0,27.0,27.0,28.0
T000118,2025-10,43,Retraité,Intermédiaire,Digital,F,20.5,Sud-Ouest,3400.78,3290.13,3477.34,3413.28,3351.33,,,70002.5,71011.76,70806.18,68517.13,72871.61,,,634.04,589.82,637.47,596.35,666.35,,,1901.86,2153.85,2198.76,2215.74,2234.49,,,4.0,4.0,4.0,4.0,5.0,,,24.0,29.0,26.0,27.0,26.0,,
T000119,2025-04,55,Cadre,Grand Public,Agence,M,30.8,Sud-Est,436.3,437.88,442.82,395.53,432.9,446.81,429.44,3186.03,3082.53,3143.38,3117.18,2977.62,3295.31,3384.39,7509.3,7476.08,7949.28,7308.84,7492.03,6843.22,8352.87,1153.17,1127.71,1067.94,1069.68,1202.24,1134.46,1120.72,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
T000120,2025-06,39,Sans activité,Grand Public,Digital,F,11.8,Nord-Ouest,6786.11,5957.66,6320.48,6545.14,6770.1,6409.48,6719.49,,4802.33,4298.91,4504.19,4841.5,4682.39,4649.36,2216.77,2492.71,2423.11,2473.81,2475.91,2410.96,2631.39,3375.57,3836.53,3720.82,3649.48,3580.49,3678.52,3922.96,2.0,2.0,2.0,2.0,2.0,2.0,2.0,14.0,14.0,14.0,14.0,14.0,14.0,15.0
